id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000999,Lambert Group 753,,Aircraft,Politically Exposed Person (PEP),0.73,Venezuela,,,,"71145 Buck Meadow Apt. 659, New Zacharyfort, CA 81667",,,,EU,2020-05-06,Inactive,,2024-11-10
WL_001000,MV Bobby Rosales,,Vessel,Corruption,0.64,Nicaragua,,,,"74079 Hoffman Causeway Apt. 355, South Carlhaven, PW 16310",332.712.6690x16813,,,UN,2025-03-13,Inactive,,2025-04-29
WL_000001_VAR_1,MV bin Steven Wilson,,Vessel,Corruption,0.73,Iraq,,,,"865 Anderson Lock Apt. 536, West Garrett, WV 35740",203.713.2224x1413,,,UN,2023-03-06,Active,Variation of MV Steven Wilson,2024-10-04
WL_000001_VAR_2,MV Steven Wilson,,Vessel,Corruption,0.73,Iraq,,,,"865 Anderson Lock Apt. 536, West Garrett, WV 35740",203.713.2224x1413,,,UN,2023-03-06,Active,Variation of MV Steven Wilson,2024-10-04
WL_000002_VAR_3,"Ochoa, Martin Wu and",,Organization,Fraud,0.67,Iraq,,,,"409 Christine Place, New Anna, FL 12661",371.216.8613,,,FATF,2015-09-26,Under Review,"Variation of Ochoa, Martin and Wu",2024-09-06
WL_000003_VAR_4,Ford Ltd PhD,"Lee, Allen and Liu",Organization,Sanctions Violation,0.78,North Korea,,,,,,murphyjoshua@example.net,,OFAC,2022-02-28,Under Review,Variation of Ford Ltd,2024-09-14
WL_000003_VAR_5,Ford Ldd,"Lee, Allen and Liu",Organization,Sanctions Violation,0.78,North Korea,,,,,,murphyjoshua@example.net,,OFAC,2022-02-28,Under Review,Variation of Ford Ltd,2024-09-14
WL_000003_VAR_6,Ford ibn Ltd,"Lee, Allen and Liu",Organization,Sanctions Violation,0.78,North Korea,,,,,,murphyjoshua@example.net,,OFAC,2022-02-28,Under Review,Variation of Ford Ltd,2024-09-14
WL_000004_VAR_7,"Mrs. Li, Perez and Becker Council",,Organization,Drug Trafficking,0.69,Iran,,,,"04081 Christian Manor Apt. 721, East Christophertown, GA 89946",,hporter@example.net,,FATF,2022-01-04,Inactive,"Variation of Li, Perez and Becker Council",2024-10-23
WL_000004_VAR_8,"Li, Perez And Becger Council",,Organization,Drug Trafficking,0.69,Iran,,,,"04081 Christian Manor Apt. 721, East Christophertown, GA 89946",,hporter@example.net,,FATF,2022-01-04,Inactive,"Variation of Li, Perez and Becker Council",2024-10-23
WL_000004_VAR_9,"Council Perez and Li, Becker",,Organization,Drug Trafficking,0.69,Iran,,,,"04081 Christian Manor Apt. 721, East Christophertown, GA 89946",,hporter@example.net,,FATF,2022-01-04,Inactive,"Variation of Li, Perez and Becker Council",2024-10-23
WL_000005_VAR_10,MV C. Evelyn Mcdonald,,Vessel,Fraud,0.73,Syria,,,,"949 Ramsey Terrace Apt. 246, Michaelton, WV 71811",001-753-401-5148,batessamuel@example.org,,SEBI,2018-07-27,Inactive,Variation of MV Evelyn Mcdonald,2025-05-08
WL_000006_VAR_11,MV Jesse Moore PhD,,Vessel,Organized Crime,0.77,Russia,,,,"330 Sarah Knoll, Port Heather, FM 37737",615.315.5587,greid@example.com,,FATF,2018-10-14,Inactive,Variation of MV Jesse Moore,2025-02-25
WL_000007_VAR_12,Mv Jemes Perez,,Vessel,Terrorism Financing,0.9,Cuba,,,,,,,,OFAC,2024-09-04,Under Review,Variation of MV James Perez,2024-07-30
WL_000007_VAR_13,MV el James Perez,,Vessel,Terrorism Financing,0.9,Cuba,,,,,,,,OFAC,2024-09-04,Under Review,Variation of MV James Perez,2024-07-30
WL_000007_VAR_14,MV James Perez III,,Vessel,Terrorism Financing,0.9,Cuba,,,,,,,,OFAC,2024-09-04,Under Review,Variation of MV James Perez,2024-07-30
WL_000008_VAR_15,"382 Miles Johnston and Williams,",,Aircraft,Drug Trafficking,0.81,Pakistan,,,,"931 Nelson Station, North Douglas, MH 18813",,bridget36@example.org,,SEBI,2023-05-25,Under Review,"Variation of Williams, Miles and Johnston 382",2025-02-01
WL_000008_VAR_16,"Sheikh Williams, Miles and Johnston 382",,Aircraft,Drug Trafficking,0.81,Pakistan,,,,"931 Nelson Station, North Douglas, MH 18813",,bridget36@example.org,,SEBI,2023-05-25,Under Review,"Variation of Williams, Miles and Johnston 382",2025-02-01
WL_000008_VAR_17,"Willyams, Miles End Johnston 382",,Aircraft,Drug Trafficking,0.81,Pakistan,,,,"931 Nelson Station, North Douglas, MH 18813",,bridget36@example.org,,SEBI,2023-05-25,Under Review,"Variation of Williams, Miles and Johnston 382",2025-02-01
WL_000009_VAR_18,MV el Christian Choi,,Vessel,Tax Evasion,0.74,India,,,,,672.378.1377x6800,,,RBI,2019-07-16,Inactive,Variation of MV Christian Choi,2024-08-16
WL_000009_VAR_19,Sheikh MV Christian Choi,,Vessel,Tax Evasion,0.74,India,,,,,672.378.1377x6800,,,RBI,2019-07-16,Inactive,Variation of MV Christian Choi,2024-08-16
WL_000009_VAR_20,MV Christian Choi,,Vessel,Tax Evasion,0.74,India,,,,,672.378.1377x6800,,,RBI,2019-07-16,Inactive,Variation of MV Christian Choi,2024-08-16
WL_000010_VAR_21,Rodney Perez,,Individual,Tax Evasion,0.61,Cuba,1971-04-03,,646-70-6716,,(979)748-3803,ugallegos@example.org,"Production assistant, television",RBI,2023-06-07,Inactive,Variation of Rodney Perez,2024-11-01
WL_000010_VAR_22,Rodnei Perez,,Individual,Tax Evasion,0.61,Cuba,1971-04-03,,646-70-6716,,(979)748-3803,ugallegos@example.org,"Production assistant, television",RBI,2023-06-07,Inactive,Variation of Rodney Perez,2024-11-01
WL_000010_VAR_23,Rodney J. Perez,,Individual,Tax Evasion,0.61,Cuba,1971-04-03,,646-70-6716,,(979)748-3803,ugallegos@example.org,"Production assistant, television",RBI,2023-06-07,Inactive,Variation of Rodney Perez,2024-11-01
WL_000011_VAR_24,El-Stephanie Rose,,Individual,Human Trafficking,0.9,Somalia,1979-02-09,218173129,,"5459 Christine Village Suite 882, Port Stephen, WA 42294",001-546-986-1544x3702,,Child psychotherapist,UN,2017-10-27,Active,Variation of El-Stephanie Rose,2024-11-04
WL_000011_VAR_25,El-Stephanie al Rose,,Individual,Human Trafficking,0.9,Somalia,1979-02-09,218173129,,"5459 Christine Village Suite 882, Port Stephen, WA 42294",001-546-986-1544x3702,,Child psychotherapist,UN,2017-10-27,Active,Variation of El-Stephanie Rose,2024-11-04
WL_000011_VAR_26,El-Stephanie Rose,,Individual,Human Trafficking,0.9,Somalia,1979-02-09,218173129,,"5459 Christine Village Suite 882, Port Stephen, WA 42294",001-546-986-1544x3702,,Child psychotherapist,UN,2017-10-27,Active,Variation of El-Stephanie Rose,2024-11-04
WL_000012_VAR_27,LLC Network Brown,"Rice, Shepherd and Long",Organization,Terrorism Financing,0.7,Sudan,,,,,,,,RBI,2016-06-19,Active,Variation of Brown LLC Network,2025-03-11
WL_000013_VAR_28,402 Avila-Castillo,,Aircraft,Organized Crime,0.95,Iraq,,,,"32341 Johnson Plaza, Josephfurt, CA 90819",214.605.5734x90926,theresajohnson@example.net,,RBI,2024-09-14,Inactive,Variation of Avila-Castillo 402,2024-08-17
WL_000013_VAR_29,Avila-Castillo 402 PhD,,Aircraft,Organized Crime,0.95,Iraq,,,,"32341 Johnson Plaza, Josephfurt, CA 90819",214.605.5734x90926,theresajohnson@example.net,,RBI,2024-09-14,Inactive,Variation of Avila-Castillo 402,2024-08-17
WL_000013_VAR_30,Avila-Castillo 402,,Aircraft,Organized Crime,0.95,Iraq,,,,"32341 Johnson Plaza, Josephfurt, CA 90819",214.605.5734x90926,theresajohnson@example.net,,RBI,2024-09-14,Inactive,Variation of Avila-Castillo 402,2024-08-17
WL_000014_VAR_31,Morales-Wright bin 322,,Aircraft,Terrorism Financing,0.64,Iraq,,,,"01339 Victoria Courts Suite 955, Michaelton, MO 80883",,leepeter@example.com,,ED,2023-10-18,Inactive,Variation of Morales-Wright 322,2025-05-20
WL_000014_VAR_32,Morales-Wright 322 Jr.,,Aircraft,Terrorism Financing,0.64,Iraq,,,,"01339 Victoria Courts Suite 955, Michaelton, MO 80883",,leepeter@example.com,,ED,2023-10-18,Inactive,Variation of Morales-Wright 322,2025-05-20
WL_000015_VAR_33,"Daniels, Patton and Gray Alliance MD",,Organization,Fraud,0.97,Russia,,,,"84734 Patterson Pine Apt. 732, East Lori, PA 68211",,,,OFAC,2024-12-19,Active,"Variation of Daniels, Patton and Gray Alliance",2025-06-02
WL_000015_VAR_34,"Daniels, Patton and Gray Alliance",,Organization,Fraud,0.97,Russia,,,,"84734 Patterson Pine Apt. 732, East Lori, PA 68211",,,,OFAC,2024-12-19,Active,"Variation of Daniels, Patton and Gray Alliance",2025-06-02
WL_000016_VAR_35,"and Simmons Jackson, Welch",,Organization,Human Trafficking,0.77,Yemen,,,,"20565 Hamilton Bridge, New Meghan, ND 78959",297.746.4807x7537,lmoreno@example.com,,ED,2023-12-03,Active,"Variation of Jackson, Simmons and Welch",2025-06-04
WL_000016_VAR_36,"Jackson, Simmons and Welch PhD",,Organization,Human Trafficking,0.77,Yemen,,,,"20565 Hamilton Bridge, New Meghan, ND 78959",297.746.4807x7537,lmoreno@example.com,,ED,2023-12-03,Active,"Variation of Jackson, Simmons and Welch",2025-06-04
WL_000017_VAR_37,MV Christopher Alvarez,,Vessel,Drug Trafficking,0.71,Libya,,,,"8736 Ashlee Forest, Jonesport, FL 52628",+1-637-228-7016x7002,,,RBI,2021-01-23,Inactive,Variation of MV Christopher Alvarez,2024-11-20
WL_000017_VAR_38,MV Christopher Alvarez Sr.,,Vessel,Drug Trafficking,0.71,Libya,,,,"8736 Ashlee Forest, Jonesport, FL 52628",+1-637-228-7016x7002,,,RBI,2021-01-23,Inactive,Variation of MV Christopher Alvarez,2024-11-20
WL_000017_VAR_39,MV A. Christopher Alvarez,,Vessel,Drug Trafficking,0.71,Libya,,,,"8736 Ashlee Forest, Jonesport, FL 52628",+1-637-228-7016x7002,,,RBI,2021-01-23,Inactive,Variation of MV Christopher Alvarez,2024-11-20
WL_000018_VAR_40,Cisneros Dawn,Austin Moreno; Martin Clark,Individual,Money Laundering,0.83,Sudan,1996-05-18,,,,,,Biomedical engineer,FATF,2017-09-19,Inactive,Variation of Dawn Cisneros,2025-01-10
WL_000018_VAR_41,Davn Cisneros,Austin Moreno; Martin Clark,Individual,Money Laundering,0.83,Sudan,1996-05-18,,,,,,Biomedical engineer,FATF,2017-09-19,Inactive,Variation of Dawn Cisneros,2025-01-10
WL_000018_VAR_42,Haji Dawn Cisneros,Austin Moreno; Martin Clark,Individual,Money Laundering,0.83,Sudan,1996-05-18,,,,,,Biomedical engineer,FATF,2017-09-19,Inactive,Variation of Dawn Cisneros,2025-01-10
WL_000019_VAR_43,Perry el Inc,"Norman, Bowman and Young",Organization,Fraud,0.8,North Korea,,,,"Unit 1501 Box 9237, DPO AA 55524",,ckennedy@example.org,,FATF,2017-05-03,Active,Variation of Perry Inc,2024-08-27
WL_000020_VAR_44,Abdul-Emily Patterson III,David Cantu; Charles Mcguire,Individual,Politically Exposed Person (PEP),0.92,Iran,1952-01-24,A56310223,,,,,,SEBI,2022-05-05,Under Review,Variation of Abdul-Emily Patterson,2024-09-01
WL_000020_VAR_45,Abdul-Emily Patterson,David Cantu; Charles Mcguire,Individual,Politically Exposed Person (PEP),0.92,Iran,1952-01-24,A56310223,,,,,,SEBI,2022-05-05,Under Review,Variation of Abdul-Emily Patterson,2024-09-01
WL_000021_VAR_46,Tony MV Gomez,,Vessel,Politically Exposed Person (PEP),0.61,India,,,,"USS Terry, FPO AE 35638",,timothy39@example.org,,RBI,2019-08-13,Active,Variation of MV Tony Gomez,2024-12-13
WL_000021_VAR_47,MV el Tony Gomez,,Vessel,Politically Exposed Person (PEP),0.61,India,,,,"USS Terry, FPO AE 35638",,timothy39@example.org,,RBI,2019-08-13,Active,Variation of MV Tony Gomez,2024-12-13
WL_000021_VAR_48,Mv Tony Gumez,,Vessel,Politically Exposed Person (PEP),0.61,India,,,,"USS Terry, FPO AE 35638",,timothy39@example.org,,RBI,2019-08-13,Active,Variation of MV Tony Gomez,2024-12-13
WL_000022_VAR_49,Mandez Inc 659,,Aircraft,Corruption,0.86,Iran,,,,,916-673-6450x33694,,,SEBI,2017-11-16,Under Review,Variation of Mendez Inc 659,2025-04-08
WL_000023_VAR_50,Gerald Miller,Robert Edwards; Matthew Valentine,Individual,Sanctions Violation,0.61,Lebanon,1984-02-10,,,"817 Joshua Route, West William, MP 48844",,harrisstephen@example.net,,SEBI,2023-05-26,Active,Variation of Gerald Miller,2024-09-28
WL_000023_VAR_51,Kerald Miller,Robert Edwards; Matthew Valentine,Individual,Sanctions Violation,0.61,Lebanon,1984-02-10,,,"817 Joshua Route, West William, MP 48844",,harrisstephen@example.net,,SEBI,2023-05-26,Active,Variation of Gerald Miller,2024-09-28
WL_000023_VAR_52,Gerald Miller,Robert Edwards; Matthew Valentine,Individual,Sanctions Violation,0.61,Lebanon,1984-02-10,,,"817 Joshua Route, West William, MP 48844",,harrisstephen@example.net,,SEBI,2023-05-26,Active,Variation of Gerald Miller,2024-09-28
WL_000024_VAR_53,Warner Llc Groub,,Organization,Politically Exposed Person (PEP),0.9,Pakistan,,,,,,,,SEBI,2017-05-21,Active,Variation of Warner LLC Group,2025-02-18
WL_000024_VAR_54,Prof. Warner LLC Group,,Organization,Politically Exposed Person (PEP),0.9,Pakistan,,,,,,,,SEBI,2017-05-21,Active,Variation of Warner LLC Group,2025-02-18
WL_000025_VAR_55,Mv Jecqueline James,,Vessel,Sanctions Violation,0.82,Yemen,,,,,,,,SEBI,2017-09-07,Inactive,Variation of MV Jacqueline James,2024-08-22
WL_000025_VAR_56,MV Jacqueline James,,Vessel,Sanctions Violation,0.82,Yemen,,,,,,,,SEBI,2017-09-07,Inactive,Variation of MV Jacqueline James,2024-08-22
WL_000026_VAR_57,"Valtez, Rios And Coleman 262",,Aircraft,Money Laundering,0.94,Lebanon,,,,"5542 Brown Corners, South Anthonyton, KY 95448",,,,SEBI,2019-05-19,Active,"Variation of Valdez, Rios and Coleman 262",2025-03-15
WL_000027_VAR_58,Haath-Sdanley 323,,Aircraft,Politically Exposed Person (PEP),0.87,Lebanon,,,,"38911 Gonzalez Falls, West Jeffery, NJ 80355",(598)585-7073,,,FATF,2023-11-09,Under Review,Variation of Heath-Stanley 323,2025-01-22
WL_000027_VAR_59,Heath-Stanley 323,,Aircraft,Politically Exposed Person (PEP),0.87,Lebanon,,,,"38911 Gonzalez Falls, West Jeffery, NJ 80355",(598)585-7073,,,FATF,2023-11-09,Under Review,Variation of Heath-Stanley 323,2025-01-22
WL_000028_VAR_60,Warner-Robinson 114 PhD,,Aircraft,Drug Trafficking,0.86,Sudan,,,,"636 Nguyen Camp Apt. 207, Jennifermouth, DC 92488",001-332-548-4706x38672,,,RBI,2020-12-13,Inactive,Variation of Warner-Robinson 114,2024-11-14
WL_000029_VAR_61,Ashley Leon,Matthew Mcclure,Individual,Terrorism Financing,0.66,Russia,1983-01-30,J26988001,,"38063 Payne Stravenue Apt. 588, East Christinaborough, PA 23426",686.585.8390x909,,Agricultural consultant,EU,2022-06-07,Under Review,Variation of Ashley Leon,2025-07-03
WL_000030_VAR_62,David Pacheco PhD,Danielle Lee; Valerie Soto,Individual,Politically Exposed Person (PEP),0.85,Afghanistan,1986-10-17,003592931,,,001-838-975-6412,,"Geneticist, molecular",OFAC,2023-07-28,Inactive,Variation of David Pacheco,2025-04-25
WL_000031_VAR_63,Martin Turner MV,,Vessel,Drug Trafficking,0.97,China,,,,,541-807-1237,,,FATF,2020-04-11,Under Review,Variation of MV Martin Turner,2025-02-15
WL_000032_VAR_64,"Powers, Armstronk And Wiggins",,Organization,Corruption,0.85,Iran,,,,,446.545.3344,,,SEBI,2021-01-09,Under Review,"Variation of Powers, Armstrong and Wiggins",2024-10-28
WL_000032_VAR_65,"Mr. Powers, Armstrong and Wiggins",,Organization,Corruption,0.85,Iran,,,,,446.545.3344,,,SEBI,2021-01-09,Under Review,"Variation of Powers, Armstrong and Wiggins",2024-10-28
WL_000033_VAR_66,Buck Michael MV,,Vessel,Corruption,0.78,India,,,,,+1-808-290-1523x5329,,,EU,2016-10-14,Under Review,Variation of MV Michael Buck,2025-03-29
WL_000034_VAR_67,MV ibn Sonia Walker,,Vessel,Sanctions Violation,0.64,Mali,,,,"43669 Maria Rue, Deanborough, FM 18190",,,,UN,2023-11-26,Active,Variation of MV Sonia Walker,2025-03-19
WL_000035_VAR_68,Mohammed-Andrew King Sr.,Brianna Stout; David Rodriguez; Daniel Lopez,Individual,Money Laundering,0.87,Belarus,1983-04-21,,,"09148 Jaime Mills, Port Justin, MT 66985",,christianarroyo@example.net,,OFAC,2020-12-07,Inactive,Variation of Mohammed-Andrew King,2024-09-06
WL_000035_VAR_69,Muhammed-Endrew King,Brianna Stout; David Rodriguez; Daniel Lopez,Individual,Money Laundering,0.87,Belarus,1983-04-21,,,"09148 Jaime Mills, Port Justin, MT 66985",,christianarroyo@example.net,,OFAC,2020-12-07,Inactive,Variation of Mohammed-Andrew King,2024-09-06
WL_000036_VAR_70,Sean S. Thompson,,Individual,Money Laundering,0.64,Lebanon,1986-04-01,Q59750637,,"144 Anderson Vista, Caitlinburgh, NC 77879",834-950-5017x892,,Electronics engineer,UN,2018-09-24,Under Review,Variation of Sean Thompson,2024-11-02
WL_000037_VAR_71,Angel MV Anderson,,Vessel,Organized Crime,0.95,North Korea,,,,"PSC 6574, Box 4413, APO AE 95793",,,,RBI,2019-07-17,Inactive,Variation of MV Angel Anderson,2024-09-13
WL_000037_VAR_72,Mrs. MV Angel Anderson,,Vessel,Organized Crime,0.95,North Korea,,,,"PSC 6574, Box 4413, APO AE 95793",,,,RBI,2019-07-17,Inactive,Variation of MV Angel Anderson,2024-09-13
WL_000038_VAR_73,"Morgan, Gross And Vang 246",,Aircraft,Money Laundering,0.88,North Korea,,,,"42175 Joseph Fall, Downsstad, OR 61914",902-949-7599x44154,justin86@example.com,,OFAC,2017-12-04,Inactive,"Variation of Morgan, Gross and Vang 246",2024-11-14
WL_000038_VAR_74,"Morgan, Gross 246 Vang and",,Aircraft,Money Laundering,0.88,North Korea,,,,"42175 Joseph Fall, Downsstad, OR 61914",902-949-7599x44154,justin86@example.com,,OFAC,2017-12-04,Inactive,"Variation of Morgan, Gross and Vang 246",2024-11-14
WL_000039_VAR_75,Perkins-Smith Network,,Organization,Organized Crime,0.72,Afghanistan,,,,"7526 Michelle Parkway, Lake Hollyview, AR 56294",001-244-673-1468x31277,,,OFAC,2017-05-19,Under Review,Variation of Perkins-Smith Network,2024-12-19
WL_000039_VAR_76,Perkins-Smith Network Sr.,,Organization,Organized Crime,0.72,Afghanistan,,,,"7526 Michelle Parkway, Lake Hollyview, AR 56294",001-244-673-1468x31277,,,OFAC,2017-05-19,Under Review,Variation of Perkins-Smith Network,2024-12-19
WL_000040_VAR_77,MV Michael Martinez,,Vessel,Drug Trafficking,0.63,Iran,,,,"206 Sandoval Harbors Apt. 559, Samanthatown, GA 91922",+1-541-702-6430x5588,chart@example.net,,OFAC,2023-10-02,Under Review,Variation of MV Michael Martinez,2025-01-15
WL_000041_VAR_78,Beard-Jones Scott 178,,Aircraft,Organized Crime,0.78,Russia,,,,"327 Burns Park Apt. 414, North Elizabethport, CT 74585",,,,ED,2022-03-28,Active,Variation of Beard-Jones 178,2024-12-22
WL_000041_VAR_79,Beard-Jones 178 MD,,Aircraft,Organized Crime,0.78,Russia,,,,"327 Burns Park Apt. 414, North Elizabethport, CT 74585",,,,ED,2022-03-28,Active,Variation of Beard-Jones 178,2024-12-22
WL_000042_VAR_80,Dustin Diaz MV,,Vessel,Tax Evasion,0.64,Belarus,,,,"96588 Nicolas Wells, East Pamelaside, VA 75148",,sergiomueller@example.org,,OFAC,2021-10-13,Under Review,Variation of MV Dustin Diaz,2024-09-09
WL_000042_VAR_81,Nv Dustin Diaz,,Vessel,Tax Evasion,0.64,Belarus,,,,"96588 Nicolas Wells, East Pamelaside, VA 75148",,sergiomueller@example.org,,OFAC,2021-10-13,Under Review,Variation of MV Dustin Diaz,2024-09-09
WL_000043_VAR_82,"and Stevens Rivera 565 Cruz,",,Aircraft,Human Trafficking,0.75,Mali,,,,"3210 Mary Avenue Suite 529, Saraberg, ME 03041",949-886-9798x5675,,,FATF,2019-12-19,Active,"Variation of Cruz, Rivera and Stevens 565",2025-03-20
